"Source: EMFAC2021 (v1.0.1) Emissions Inventory"
"Region Type: Air Basin"
"Region: San Francisco Bay Area"
"Calendar Year: 2021"
"Season: Summer"
"Vehicle Classification: EMFAC202x Categories"
"Units:  miles/year for CVMT and EVMT, trips/year for Trips, kWh/year for Energy Consumption, tons/year for Emissions, 1000 gallons/year for Fuel Consumption"

Region,"Calendar Year","Vehicle Category","Model Year",Speed,Fuel,Population,"Total VMT",CVMT,EVMT,Trips,"Energy Consumption",NOx_RUNEX,NOx_IDLEX,NOx_STREX,NOx_TOTEX,PM2.5_RUNEX,PM2.5_IDLEX,PM2.5_STREX,PM2.5_TOTEX,PM2.5_PMTW,PM2.5_PMBW,PM2.5_TOTAL,PM10_RUNEX,PM10_IDLEX,PM10_STREX,PM10_TOTEX,PM10_PMTW,PM10_PMBW,PM10_TOTAL,CO2_RUNEX,CO2_IDLEX,CO2_STREX,CO2_TOTEX,CH4_RUNEX,CH4_IDLEX,CH4_STREX,CH4_TOTEX,N2O_RUNEX,N2O_IDLEX,N2O_STREX,N2O_TOTEX,ROG_RUNEX,ROG_IDLEX,ROG_STREX,ROG_TOTEX,ROG_DIURN,ROG_HOTSOAK,ROG_RUNLOSS,ROG_TOTAL,TOG_RUNEX,TOG_IDLEX,TOG_STREX,TOG_TOTEX,TOG_DIURN,TOG_HOTSOAK,TOG_RUNLOSS,TOG_TOTAL,CO_RUNEX,CO_IDLEX,CO_STREX,CO_TOTEX,SOx_RUNEX,SOx_IDLEX,SOx_STREX,SOx_TOTEX,NH3_RUNEX,"Fuel Consumption"
"San Francisco Bay Area",2021,LDA,Aggregate,Aggregate,Gasoline,2262289.8141306336,28307709128.046402,28307709128.046402,0,3640070189.4280963,0,1640.1768728768175,0,1107.2159500365299,2747.392822913347,41.62540678523866,0,8.704186391364699,50.32959317660336,62.407815916406214,79.93184824363544,192.66925733664502,45.270438418916335,0,9.465938193270421,54.73637661218676,249.63126366562486,228.37670926753,532.7443495453416,9867119.784316223,0,294774.7998234329,10161894.584139656,110.9186254515873,0,296.65031706214035,407.5689425137276,162.72363798572027,0,134.423465843848,297.14710382956827,445.8318204984342,0,1404.2230171850013,1850.0548376834354,1893.563442319669,462.7473078292997,1107.552504168894,5313.918092001299,650.2451464295435,0,1537.4391380846337,2187.6842845141773,1893.563442319669,462.74730782910893,1107.55250416844,5651.547538831395,36941.755880322395,0,12593.473723966687,49535.22960428908,97.54652457052258,0,2.9141490001420904,100.46067357066467,998.3388009925463,1071559.086905351
"San Francisco Bay Area",2021,LDA,Aggregate,Aggregate,Diesel,10568.914318214229,109318212.03924367,109318212.03924367,0,15803678.28029869,0,34.7008215755097,0,0,34.7008215755097,2.6491616761304324,0,0,2.6491616761304324,0.2410054032417779,0.31365894534185906,3.2038260247140697,2.7689450116442162,0,0,2.7689450116442162,0.9640216129671116,0.8961684152624538,4.629135039873781,29209.674464674692,0,0,29209.674464674692,0.1992013245622747,0,0,0.1992013245622747,4.601996107232415,0,0,4.601996107232415,4.288687235461148,0,0,4.288687235461148,0,0,0,4.288687235461148,4.882385286271801,0,0,4.882385286271801,0,0,0,4.882385286271801,45.72808747396432,0,0,45.72808747396432,0.27677650998339115,0,0,0.27677650998339115,0.3735582679626048,2609.288649087271
"San Francisco Bay Area",2021,LDA,Aggregate,Aggregate,Electricity,125514.59866256066,1777980889.199842,0,1777980889.199842,218015212.1387867,686447367.9796586,0,0,0,0,0,0,0,0,3.9197768895447673,2.996920120743801,6.916697010288568,0,0,0,0,15.67910755817907,8.562628916410867,24.241736474589935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San Francisco Bay Area",2021,LDT1,Aggregate,Aggregate,Gasoline,233193.60217773158,2610571670.8559346,2610571670.8559346,0,359633454.7241495,0,426.04319837339654,0,165.84197678029935,591.8851751536959,5.950726894989691,0,1.2881338834362581,7.238860778425948,5.755325361526553,9.006183001884976,22.000369141837474,6.471368098327851,0,1.4007788878824687,7.8721469862103195,23.02130144610621,25.731951433957114,56.625399866273646,1062825.573517044,0,35675.81747371096,1098501.390990755,25.72566152512445,0,43.74680979875277,69.47247132387722,30.738420919602,0,15.780304379388955,46.51872529899096,115.23693403039522,0,230.32150622649203,345.55844025688725,381.7278935018336,86.47440149096072,237.89500948419683,1051.6557447338785,168.00944390909427,0,252.17134624021125,420.1807901493055,381.7278935018336,86.47440149092506,237.89500948409884,1126.278094626163,6642.147249008833,0,2094.1773869838335,8736.324635992667,10.507112834086733,0,0.35269177651054345,10.859804610597276,101.39429514723865,115835.59913438826
"San Francisco Bay Area",2021,LDT1,Aggregate,Aggregate,Diesel,156.64307245244498,712984.4231338294,712984.4231338294,0,163568.48497010223,0,1.2417942875650898,0,0,1.2417942875650898,0.18987040524894283,0,0,0.18987040524894283,0.0015718615882666395,0.0029123207699907794,0.19435458760720026,0.19845550243685509,0,0,0.19845550243685509,0.006287446353066558,0.008320916485687939,0.21306386527560958,330.8403593546531,0,0,330.8403593546531,0.011241529984957352,0,0,0.011241529984957352,0.05212403334747133,0,0,0.05212403334747133,0.24202352197948562,0,0,0.24202352197948562,0,0,0,0.24202352197948562,0.2755276889566095,0,0,0.2755276889566095,0,0,0,0.2755276889566095,1.3517740857070784,0,0,1.3517740857070784,0.0031348805387945173,0,0,0.0031348805387945173,0.002436384763543126,29.5538382452036
"San Francisco Bay Area",2021,LDT1,Aggregate,Aggregate,Electricity,495.17967976402895,5752524.723821478,0,5752524.723821478,808220.9444055653,2220949.325097795,0,0,0,0,0,0,0,0,0.012682146138881186,0.009771586810240426,0.02245373294912161,0,0,0,0,0.050728584555524744,0.027918819457829792,0.07864740401335454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
